date,kod_useku,POP_CELKEM,pop_rezidentska,pop_vlastnicka,pop_abonentska,pop_prenosna,pop_carsharing,pop_ekologicka,pop_ostatni,pop_socialni
2023-06-30,P4-1446,39,27,1,5,0,0,0,0,6
2023-06-30,P4-1447,51,39,0,0,0,0,0,0,12
2023-06-30,P4-1451,2,0,0,0,0,0,0,0,2
2023-06-30,P4-1452,18,12,0,1,0,0,0,0,5
2023-06-30,P4-1453,7,6,1,0,0,0,0,0,0
2023-06-30,P4-1454,14,6,0,0,0,0,0,0,8
2023-06-30,P4-1455,48,23,0,1,0,0,0,0,24
2023-06-30,P4-1456,14,9,0,0,0,0,0,0,5
2023-06-30,P4-1457,12,6,0,0,0,0,0,0,6
2023-06-30,P4-1459,29,18,1,1,0,0,0,0,9
2023-06-30,P4-1462,8,7,1,0,0,0,0,0,0
2023-06-30,P4-1464,5,2,0,0,0,0,0,0,3
2023-06-30,P4-1465,30,24,0,2,0,0,0,0,4
2023-06-30,P4-1466,17,9,0,0,0,0,0,0,8
2023-06-30,P4-1469,35,24,1,2,0,0,0,0,8
2023-06-30,P4-1470,18,11,0,2,0,0,0,0,5
2023-06-30,P4-1471,76,64,0,5,0,0,0,0,7
2023-06-30,P4-1472,39,18,0,5,10,0,1,0,5
2023-06-30,P4-1473,17,12,0,0,0,0,0,0,5
2023-06-30,P4-1474,10,7,1,0,0,0,0,0,2
2023-06-30,P4-1476,34,25,0,3,0,0,0,0,6
2023-06-30,P4-1477,19,13,0,0,0,0,0,0,6
2023-06-30,P4-1479,50,29,0,5,0,0,0,0,16
2023-06-30,P4-1480,119,89,1,4,0,0,1,0,24
2023-06-30,P4-1481,35,28,1,2,0,0,0,0,4
2023-06-30,P4-1482,64,50,0,0,0,0,0,0,14
2023-06-30,P4-1486,44,31,0,0,0,0,0,0,13
2023-06-30,P4-1487,48,32,0,2,2,0,0,0,12
2023-06-30,P4-1488,7,6,0,0,0,0,0,0,1
2023-06-30,P4-1491,4,3,0,0,0,0,0,0,1
2023-06-30,P4-1494,59,44,1,4,0,0,0,0,10
2023-06-30,P4-1499,69,48,0,2,0,0,0,0,19
2023-06-30,P4-1598,2,0,0,0,0,0,0,0,2
2023-06-30,P4-1601,202,142,0,3,0,0,0,0,57
2023-06-30,P4-1604,68,37,0,0,0,0,0,0,31
2023-06-30,P4-1608,138,87,2,2,0,0,0,0,47
2023-06-30,P4-1610,191,129,7,1,0,0,0,0,54
2023-06-30,P4-1613,54,39,0,0,0,0,0,0,15
2023-06-30,P4-1614,40,29,0,0,0,0,0,0,11
2023-06-30,P4-1615,45,33,0,3,0,0,0,0,9
2023-06-30,P4-1619,7,0,0,7,0,0,0,0,0
2023-06-30,P4-1621,88,66,0,2,0,0,0,0,20
2023-06-30,P4-1622,47,31,1,1,0,0,0,0,14
2023-06-30,P4-1624,19,6,0,8,0,0,0,0,5
2023-06-30,P4-1626,8,0,0,6,2,0,0,0,0
2023-06-30,P4-1629,30,25,0,0,0,0,0,0,5
2023-06-30,P4-1631,240,168,5,3,0,0,0,0,64
2023-06-30,P4-1633,8,7,0,1,0,0,0,0,0
2023-06-30,P4-1635,3,2,0,0,0,0,0,0,1
2023-06-30,P4-1638,44,38,0,0,0,0,0,0,6
2023-06-30,P4-1641,15,9,2,0,0,0,0,0,4
2023-06-30,P4-1642,1,0,0,0,0,0,0,0,1
2023-06-30,P4-1643,2,2,0,0,0,0,0,0,0
2023-06-30,P4-1644,89,67,0,4,0,0,0,0,18
2023-06-30,P4-1646,13,0,0,9,4,0,0,0,0
2023-06-30,P4-1654,56,36,1,6,0,0,0,0,13
2023-06-30,P4-1659,19,12,0,0,0,0,0,0,7
2023-06-30,P4-1660,49,25,0,10,1,0,1,0,12
2023-06-30,P4-1661,57,42,1,2,0,0,0,0,12
2023-06-30,P4-1663,45,17,1,2,24,0,0,0,1
2023-06-30,P4-1664,114,77,0,7,2,0,0,0,28
2023-06-30,P4-1666,20,12,0,2,0,0,0,0,6
2023-06-30,P4-1667,85,50,0,7,0,0,1,0,27
2023-06-30,P4-1668,14,8,0,1,0,0,0,0,5
2023-06-30,P4-1702,8,5,0,0,0,0,0,0,3
2023-06-30,P4-1703,33,21,0,1,0,0,0,0,11
2023-06-30,P4-1709,87,57,0,0,0,0,0,0,30
2023-06-30,P4-1710,88,58,2,1,0,0,0,0,27
2023-06-30,P4-1712,41,21,0,1,1,0,0,0,18
2023-06-30,P4-1715,193,116,2,6,0,0,0,0,69
2023-06-30,P4-1721,164,117,2,3,0,0,0,0,42
2023-06-30,P4-1723,15,13,0,0,0,0,0,0,2
2023-06-30,P4-1724,16,12,0,0,0,0,0,0,4
2023-06-30,P4-1726,43,23,0,4,0,0,0,0,16
2023-06-30,P4-1730,43,33,0,0,0,0,0,0,10
2023-06-30,P4-1731,1,0,0,0,0,0,0,0,1
2023-06-30,P4-1733,46,35,0,1,0,0,0,0,10
2023-06-30,P4-1734,25,21,0,1,0,0,0,0,3
2023-06-30,P4-1738,11,5,0,0,1,0,0,0,5
2023-06-30,P4-1739,35,10,0,7,0,0,0,15,3
2023-06-30,P4-1740,83,17,0,0,0,0,0,52,14
2023-06-30,P4-1741,29,22,0,4,0,0,0,0,3
2023-06-30,P4-1743,4,3,0,0,0,0,0,0,1
2023-06-30,P4-1744,1,1,0,0,0,0,0,0,0
2023-06-30,P4-1750,34,20,0,5,1,0,0,0,8
2023-06-30,P4-1752,13,10,0,0,0,0,0,0,3
2023-06-30,P4-1753,48,35,0,2,0,0,0,0,11
2023-06-30,P4-1754,16,7,0,1,0,0,0,0,8
2023-06-30,P4-1755,4,3,0,0,0,0,0,0,1
2023-06-30,P4-1757,133,107,1,1,0,0,0,0,24
2023-06-30,P4-1758,25,16,1,1,0,0,0,0,7
2023-06-30,P4-1760,14,14,0,0,0,0,0,0,0
2023-06-30,P4-1761,11,5,0,2,0,0,0,0,4
2023-06-30,P4-1762,62,41,0,1,0,0,0,0,20
2023-06-30,P4-1764,123,91,0,2,0,0,0,0,30
2023-06-30,P4-1768,140,93,0,19,0,0,0,0,28
2023-06-30,P4-1770,65,34,2,6,4,0,0,0,19
2023-06-30,P4-1771,29,22,0,1,0,0,0,0,6
2023-06-30,P4-1772,61,45,0,1,0,0,0,0,15
2023-06-30,P4-1773,62,46,1,3,0,0,0,0,12
2023-06-30,P4-1775,35,23,1,1,1,0,0,0,9
2023-06-30,P4-1776,69,51,0,0,0,0,0,0,18
2023-06-30,P4-1780,1,0,0,1,0,0,0,0,0
2023-06-30,P4-1782,43,31,1,1,0,0,0,0,10
2023-06-30,P4-1784,75,56,1,2,0,0,0,0,16
2023-06-30,P4-1785,1,0,1,0,0,0,0,0,0
2023-06-30,P4-1786,61,45,0,1,0,0,0,0,15
2023-06-30,P4-1787,63,53,1,1,0,0,0,0,8
2023-06-30,P4-1788,33,21,0,0,0,0,0,0,12
2023-06-30,P4-1790,48,37,0,1,0,0,0,0,10
2023-06-30,P4-1791,30,21,0,1,0,0,0,0,8
2023-06-30,P4-1793,50,29,0,1,0,0,0,0,20
2023-06-30,P4-1794,38,26,1,0,0,0,0,0,11
2023-06-30,P4-1795,10,7,0,0,0,0,0,0,3
2023-06-30,P4-1798,110,85,3,3,0,0,0,0,19
2023-06-30,P4-1801,36,28,0,3,0,0,0,0,5
2023-06-30,P4-1901,12,7,0,1,0,0,0,0,4
2023-06-30,P4-1902,12,10,0,0,0,0,0,0,2
2023-06-30,P4-1903,12,5,0,4,0,0,0,0,3
2023-06-30,P4-1904,2,1,0,1,0,0,0,0,0
2023-06-30,P4-1905,19,4,0,0,1,0,0,7,7
2023-06-30,P4-1906,7,6,0,0,0,0,0,0,1
2023-06-30,P4-1907,20,10,0,3,0,0,0,0,7
2023-06-30,P4-1913,10,7,0,1,0,0,0,0,2
2023-06-30,P4-1915,12,4,0,2,0,0,0,0,6
2023-06-30,P4-1925,3,0,0,3,0,0,0,0,0
2023-06-30,P4-1926,149,104,0,1,0,0,0,0,44
2023-06-30,P4-1927,7,4,0,1,0,0,0,0,2
2023-06-30,P4-1928,103,67,1,3,1,0,0,0,31
2023-06-30,P4-1930,49,37,1,2,0,0,0,0,9
2023-06-30,P4-1931,1,0,0,1,0,0,0,0,0
2023-06-30,P4-1932,35,28,0,0,0,0,0,0,7
2023-06-30,P4-1934,22,18,0,1,0,0,0,0,3
2023-06-30,P4-1935,58,33,0,1,0,0,0,0,24
2023-06-30,P4-1937,46,36,0,4,0,0,0,0,6
2023-06-30,P4-1938,158,99,0,17,7,0,0,0,35
2023-06-30,P4-1939,25,19,1,0,0,0,0,0,5
2023-06-30,P4-1940,75,52,0,5,0,0,0,0,18
2023-06-30,P4-1941,150,110,1,2,0,0,0,0,37
2023-06-30,P4-1942,1,0,0,1,0,0,0,0,0
2023-06-30,P4-1944,86,56,0,0,0,0,0,0,30
2023-06-30,P4-1946,64,42,1,0,0,0,0,0,21
2023-06-30,P4-1948,75,52,1,0,0,0,0,0,22
2023-06-30,P4-1950,15,7,0,4,1,0,0,0,3
2023-06-30,P4-1953,46,0,0,5,33,0,0,0,8
2023-06-30,P4-1955,82,58,0,0,0,0,0,0,24
2023-06-30,P4-1957,7,3,0,2,0,0,0,0,2
2023-06-30,P4-1958,12,4,2,4,0,0,0,0,2
2023-06-30,P4-1960,8,6,0,1,0,0,0,0,1
2023-06-30,P4-1962,48,30,0,2,0,0,0,0,16
2023-06-30,P4-1963,16,13,0,0,0,0,0,0,3
2023-06-30,P4-1964,7,4,0,1,0,0,0,0,2
2023-06-30,P4-1965,7,6,0,1,0,0,0,0,0
2023-06-30,P4-1968,7,3,0,3,0,0,0,0,1
2023-06-30,P4-1980,261,162,1,11,0,0,2,31,54
2023-06-30,P4-2025,2,1,0,0,0,0,0,0,1
2023-06-30,P4-2026,39,26,0,2,0,0,0,0,11
2023-06-30,P4-2027,1,0,0,0,1,0,0,0,0
2023-06-30,P4-2028,13,9,0,0,0,0,0,0,4
2023-06-30,P4-2029,43,32,0,3,1,0,0,0,7
2023-06-30,P4-2033,8,7,0,0,1,0,0,0,0
2023-06-30,P4-2038,53,32,1,5,2,0,0,0,13
2023-06-30,P4-2041,28,23,0,4,0,0,0,0,1
2023-06-30,P4-2042,19,18,0,1,0,0,0,0,0
2023-06-30,P4-2043,39,26,0,3,0,0,0,0,10
2023-06-30,P4-2044,7,4,0,0,0,0,0,0,3
2023-06-30,P4-2045,96,37,0,45,5,0,0,0,9
2023-06-30,P4-2047,5,2,0,1,0,0,0,0,2
2023-06-30,P4-2048,110,85,1,4,0,0,0,0,20
2023-06-30,P4-2050,46,28,0,1,0,0,0,0,17
2023-06-30,P4-2051,5,5,0,0,0,0,0,0,0
2023-06-30,P4-2053,8,5,0,0,0,0,0,0,3
2023-06-30,P4-2054,30,17,0,3,0,0,0,0,10
2023-06-30,P4-2056,12,1,0,8,1,0,0,0,2
2023-06-30,P4-2062,50,33,1,0,0,0,1,0,15
2023-06-30,P4-2068,41,32,1,0,0,0,0,0,8
2023-06-30,P4-2071,1,0,0,0,0,0,1,0,0
2023-06-30,P4-2072,84,62,0,1,0,0,0,0,21
2023-06-30,P4-2075,6,4,0,1,0,0,0,0,1
2023-06-30,P4-2077,4,0,0,4,0,0,0,0,0
2023-06-30,P4-2078,3,3,0,0,0,0,0,0,0
2023-06-30,P4-2079,10,4,0,1,2,0,0,0,3
2023-06-30,P4-2080,21,9,0,1,3,0,0,0,8
2023-06-30,P4-2081,11,6,0,0,0,0,0,0,5
2023-06-30,P4-2082,3,2,0,1,0,0,0,0,0
2023-06-30,P4-2083,5,1,0,1,0,0,0,0,3
2023-06-30,P4-2084,7,4,0,0,0,0,0,0,3
2023-06-30,P4-2085,7,4,0,0,0,0,0,0,3
2023-06-30,P4-2086,5,3,0,0,0,0,0,0,2
2023-06-30,P4-2087,3,3,0,0,0,0,0,0,0
2023-06-30,P4-2088,7,2,0,0,4,0,0,0,1
2023-06-30,P4-2089,2,2,0,0,0,0,0,0,0
2023-06-30,P4-2090,7,7,0,0,0,0,0,0,0
2023-06-30,P4-2091,3,2,0,0,0,0,0,0,1
2023-06-30,P4-2092,39,28,2,1,0,0,0,0,8
2023-06-30,P4-2093,3,3,0,0,0,0,0,0,0
2023-06-30,P4-2094,6,3,0,2,0,0,0,0,1
2023-06-30,P4-2098,36,16,0,6,1,0,2,5,6
2023-06-30,P4-2101,2,2,0,0,0,0,0,0,0
2023-06-30,P4-2102,89,67,0,5,0,0,0,0,17
2023-06-30,P4-2105,42,30,0,2,0,0,0,0,10
2023-06-30,P5-1001,38,23,0,11,0,0,0,0,4
2023-06-30,P5-1002,24,20,0,1,0,0,0,0,3
2023-06-30,P5-1003,19,11,0,5,0,0,1,0,2
2023-06-30,P5-1102,23,21,0,0,0,0,0,0,2
2023-06-30,P5-1103,3,0,0,3,0,0,0,0,0
2023-06-30,P5-1104,19,9,0,5,0,0,0,0,5
2023-06-30,P5-1105,25,22,0,2,0,0,0,0,1
2023-06-30,P5-1106,9,7,0,0,0,0,0,0,2
2023-06-30,P5-1114,24,19,1,2,0,0,0,0,2
2023-06-30,P5-1116,9,8,0,0,0,0,0,0,1
2023-06-30,P5-1117,4,3,0,1,0,0,0,0,0
2023-06-30,P5-1118,4,3,0,1,0,0,0,0,0
2023-06-30,P5-1119,2,0,0,1,0,0,0,0,1
2023-06-30,P5-1121,13,10,0,1,0,0,0,0,2
2023-06-30,P5-1123,1,1,0,0,0,0,0,0,0
2023-06-30,P5-1125,27,21,1,1,0,0,0,0,4
2023-06-30,P5-1129,60,42,1,9,0,0,0,0,8
2023-06-30,P5-1133,28,23,0,1,0,0,0,0,4
2023-06-30,P5-1135,66,44,2,17,0,0,0,0,3
2023-06-30,P5-1136,11,6,0,2,0,0,0,0,3
2023-06-30,P5-1140,28,16,0,6,0,0,0,0,6
2023-06-30,P5-1143,14,14,0,0,0,0,0,0,0
2023-06-30,P5-1154,17,11,0,0,0,0,0,0,6
2023-06-30,P5-1156,14,9,1,2,0,0,0,0,2
2023-06-30,P5-1158,47,28,2,15,0,0,1,0,1
2023-06-30,P5-1162,56,36,1,9,0,0,0,0,10
2023-06-30,P5-1164,31,25,0,2,0,0,0,0,4
2023-06-30,P5-1165,78,49,3,9,1,0,0,0,16
2023-06-30,P5-1166,31,24,1,5,0,0,0,0,1
2023-06-30,P5-1167,34,27,1,3,0,0,0,0,3
2023-06-30,P5-1168,21,15,1,0,0,0,0,0,5
2023-06-30,P5-1169,39,19,1,6,10,0,0,0,3
2023-06-30,P5-1170,47,30,1,7,0,0,0,0,9
2023-06-30,P5-1172,70,59,1,4,0,0,0,0,6
2023-06-30,P5-1173,65,45,0,11,0,0,0,0,9
2023-06-30,P5-1175,31,21,2,7,0,0,0,0,1
2023-06-30,P5-1176,20,18,0,2,0,0,0,0,0
2023-06-30,P5-1178,28,19,1,3,0,0,0,0,5
2023-06-30,P5-1179,45,37,0,3,0,0,0,0,5
2023-06-30,P5-1180,20,18,0,1,0,0,0,0,1
2023-06-30,P5-1182,16,12,0,1,0,0,0,0,3
2023-06-30,P5-1183,79,62,3,10,0,0,0,0,4
2023-06-30,P5-1184,58,31,0,20,0,0,0,0,7
2023-06-30,P5-1187,9,4,0,0,1,0,0,0,4
2023-06-30,P5-1201,38,29,0,4,0,0,0,0,5
2023-06-30,P5-1202,20,17,1,2,0,0,0,0,0
2023-06-30,P5-1203,15,7,0,2,0,0,0,0,6
2023-06-30,P5-1204,14,13,0,0,0,0,0,0,1
2023-06-30,P5-1205,21,16,1,2,0,0,0,0,2
2023-06-30,P5-1206,18,11,1,2,0,0,0,0,4
2023-06-30,P5-1207,12,8,0,1,0,0,0,0,3
2023-06-30,P5-1208,8,7,0,1,0,0,0,0,0
2023-06-30,P5-1210,44,30,0,3,0,0,0,0,11
2023-06-30,P5-1212,11,8,0,2,0,0,0,0,1
2023-06-30,P5-1213,11,10,0,0,0,0,0,0,1
2023-06-30,P5-1214,8,4,0,1,0,0,0,0,3
2023-06-30,P5-1215,88,70,0,3,0,0,0,0,15
2023-06-30,P5-1216,76,61,1,4,0,0,0,0,10
2023-06-30,P5-1218,12,12,0,0,0,0,0,0,0
2023-06-30,P5-1219,7,4,0,3,0,0,0,0,0
2023-06-30,P5-1220,50,34,1,5,0,0,0,0,10
2023-06-30,P5-1224,28,15,2,4,1,0,0,0,6
2023-06-30,P5-1226,5,0,0,4,0,0,0,0,1
2023-06-30,P5-1230,79,58,2,2,0,0,0,0,17
2023-06-30,P5-1232,21,12,1,3,0,0,0,0,5
2023-06-30,P5-1236,13,10,0,3,0,0,0,0,0
2023-06-30,P5-1239,22,17,0,2,1,0,2,0,0
2023-06-30,P5-1240,19,14,2,2,0,0,0,0,1
2023-06-30,P5-1241,10,7,0,0,0,0,0,0,3
2023-06-30,P5-1242,73,45,0,24,0,0,0,0,4
2023-06-30,P5-1243,41,25,0,11,0,0,0,0,5
2023-06-30,P5-1244,15,12,0,1,0,0,0,0,2
2023-06-30,P5-1246,9,9,0,0,0,0,0,0,0
2023-06-30,P5-1248,82,67,1,5,0,0,0,0,9
2023-06-30,P5-1250,142,100,2,18,0,0,0,0,22
2023-06-30,P5-1252,9,7,0,0,0,0,0,0,2
2023-06-30,P5-1253,41,31,1,3,0,0,0,0,6
2023-06-30,P5-1255,27,25,0,1,0,0,0,0,1
2023-06-30,P5-1256,7,4,0,0,0,0,0,0,3
2023-06-30,P5-1257,51,37,2,6,2,0,0,0,4
2023-06-30,P5-1258,42,31,1,1,1,0,0,0,8
2023-06-30,P5-1259,65,46,1,8,0,0,0,0,10
2023-06-30,P5-1262,34,30,0,1,0,0,0,0,3
2023-06-30,P5-1263,43,32,0,3,0,0,0,0,8
2023-06-30,P5-1264,38,32,0,1,0,0,0,0,5
2023-06-30,P5-1265,40,23,0,5,4,0,0,0,8
2023-06-30,P5-1302,66,44,0,9,5,0,0,0,8
2023-06-30,P5-1303,26,19,0,3,0,0,0,1,3
2023-06-30,P5-1310,21,12,0,7,0,0,0,0,2
2023-06-30,P5-1319,21,12,0,7,0,0,0,0,2
2023-06-30,P5-1320,25,16,0,5,0,0,0,0,4
2023-06-30,P5-1321,46,34,2,4,0,0,0,0,6
2023-06-30,P5-1322,20,14,0,4,0,0,0,0,2
2023-06-30,P5-1323,86,56,0,7,11,0,0,0,12
2023-06-30,P5-1324,27,20,0,2,0,0,0,0,5
2023-06-30,P5-1326,90,51,1,15,0,0,0,1,22
2023-06-30,P5-1327,52,36,2,5,0,0,0,0,9
2023-06-30,P5-1328,28,16,0,4,0,0,0,0,8
2023-06-30,P5-1330,36,21,0,3,0,0,0,0,12
2023-06-30,P5-1333,14,2,0,9,0,0,0,0,3
2023-06-30,P5-1334,88,66,0,10,0,0,1,0,11
2023-06-30,P5-1336,9,6,0,1,0,0,0,0,2
2023-06-30,P5-1337,4,0,0,0,0,0,0,0,4
2023-06-30,P5-1338,6,4,0,2,0,0,0,0,0
2023-06-30,P5-1339,6,0,0,1,0,0,0,0,5
2023-06-30,P5-1342,5,5,0,0,0,0,0,0,0
2023-06-30,P5-1344,13,8,1,4,0,0,0,0,0
2023-06-30,P5-1346,13,9,0,1,0,0,0,0,3
2023-06-30,P5-1347,2,0,0,2,0,0,0,0,0
2023-06-30,P5-1348,34,27,0,4,0,0,0,0,3
2023-06-30,P5-1350,85,48,0,25,5,0,0,0,7
2023-06-30,P5-1352,28,14,1,8,2,0,0,0,3
2023-06-30,P5-1354,21,18,1,2,0,0,0,0,0
2023-06-30,P5-1356,95,55,0,25,5,0,0,0,10
2023-06-30,P5-1357,30,20,0,7,0,0,0,0,3
2023-06-30,P5-1358,13,13,0,0,0,0,0,0,0
2023-06-30,P5-1359,54,32,1,18,0,0,0,0,3
2023-06-30,P5-1360,18,9,0,3,0,0,0,0,6
2023-06-30,P5-1361,36,23,0,0,0,0,0,0,13
2023-06-30,P5-1362,8,7,0,1,0,0,0,0,0
2023-06-30,P5-1363,41,18,0,18,3,0,0,0,2
2023-06-30,P5-1364,20,15,0,3,1,0,0,0,1
2023-06-30,P5-1366,6,4,0,2,0,0,0,0,0
2023-06-30,P5-1367,3,0,0,3,0,0,0,0,0
2023-06-30,P5-1368,4,3,0,0,0,0,0,0,1
2023-06-30,P5-1369,48,35,2,3,1,0,0,0,7
2023-06-30,P5-1370,5,3,0,0,0,0,0,0,2
2023-06-30,P5-1371,2,1,0,0,0,0,0,0,1
2023-06-30,P5-1372,4,2,0,1,1,0,0,0,0
2023-06-30,P5-1374,42,26,2,4,0,0,0,0,10
2023-06-30,P5-1376,23,16,1,2,0,0,0,0,4
2023-06-30,P5-1377,29,24,1,0,0,0,0,0,4
2023-06-30,P5-1380,13,9,0,3,0,0,0,0,1
2023-06-30,P5-1381,24,21,0,1,0,0,0,0,2
2023-06-30,P5-1403,15,7,3,1,0,0,0,0,4
2023-06-30,P5-1404,10,4,0,3,0,0,0,0,3
2023-06-30,P5-1405,10,7,0,3,0,0,0,0,0
2023-06-30,P5-1406,18,12,0,2,0,0,0,0,4
2023-06-30,P5-1407,36,23,2,2,0,0,0,0,9
2023-06-30,P5-1408,15,13,0,0,0,0,0,0,2
2023-06-30,P5-1410,27,23,0,1,0,0,0,0,3
2023-06-30,P5-1412,12,8,0,1,0,0,0,0,3
2023-06-30,P5-1413,1,1,0,0,0,0,0,0,0
2023-06-30,P5-1414,99,69,2,5,5,0,0,0,18
2023-06-30,P5-1415,78,50,0,14,1,0,0,0,13
2023-06-30,P5-1416,10,6,0,1,0,0,0,0,3
2023-06-30,P5-1417,1,0,0,0,0,0,0,0,1
2023-06-30,P5-1418,34,21,0,3,0,0,0,0,10
2023-06-30,P5-1420,35,23,0,7,0,0,0,0,5
2023-06-30,P5-1423,11,4,0,5,0,0,0,0,2
2023-06-30,P5-1427,16,11,0,3,0,0,0,0,2
2023-06-30,P5-1430,100,78,0,10,0,0,0,0,12
2023-06-30,P5-1431,17,8,0,3,0,0,0,0,6
2023-06-30,P5-1432,40,26,0,5,5,0,0,0,4
2023-06-30,P5-1433,39,22,0,12,1,0,1,0,3
2023-06-30,P5-1435,22,10,0,6,3,0,0,0,3
2023-06-30,P5-1436,8,4,0,1,1,0,0,0,2
2023-06-30,P5-1437,113,56,3,34,0,0,0,0,20
2023-06-30,P5-1441,17,2,0,8,0,0,0,0,7
2023-06-30,P5-1442,34,17,1,12,0,0,0,0,4
2023-06-30,P5-1443,31,8,0,20,0,0,0,0,3
2023-06-30,P5-1444,65,44,3,5,0,0,0,0,13
2023-06-30,P5-1445,45,35,0,3,0,0,0,0,7
2023-06-30,P5-1448,13,5,1,4,0,0,0,0,3
2023-06-30,P5-1449,31,21,0,5,1,0,0,0,4
2023-06-30,P5-1450,30,19,0,5,0,0,0,0,6
2023-06-30,P5-1452,60,43,1,3,1,0,0,0,12
2023-06-30,P5-1454,8,6,0,1,0,0,0,0,1
2023-06-30,P5-1459,34,28,0,3,0,0,0,0,3
2023-06-30,P5-1460,7,7,0,0,0,0,0,0,0
2023-06-30,P5-1461,78,64,1,3,0,0,0,0,10
2023-06-30,P5-1462,18,13,1,2,0,0,0,0,2
2023-06-30,P5-1463,7,7,0,0,0,0,0,0,0
2023-06-30,P5-1464,136,93,2,13,2,0,1,4,21
2023-06-30,P5-1465,101,89,1,4,0,0,0,0,7
2023-06-30,P5-1466,27,23,1,1,0,0,0,0,2
2023-06-30,P5-1467,10,8,0,1,1,0,0,0,0
2023-06-30,P5-1468,33,17,0,8,1,0,0,0,7
2023-06-30,P5-1469,21,11,0,6,0,0,0,0,4
2023-06-30,P5-1470,13,9,0,1,0,0,0,0,3
2023-06-30,P5-1506,74,59,0,11,0,0,0,0,4
2023-06-30,P5-1510,59,49,1,4,0,0,0,0,5
2023-06-30,P5-1511,82,62,1,1,1,0,0,0,17
2023-06-30,P5-1515,39,33,0,4,1,0,0,0,1
2023-06-30,P5-1516,32,22,0,4,0,0,0,0,6
2023-06-30,P5-1517,28,21,0,1,0,0,0,0,6
2023-06-30,P5-1518,3,1,0,1,0,0,0,1,0
2023-06-30,P5-1520,15,8,1,4,1,0,0,0,1
2023-06-30,P5-1521,21,17,1,0,0,0,0,0,3
2023-06-30,P5-1522,33,21,1,9,0,0,0,0,2
2023-06-30,P5-1525,15,0,0,8,0,0,1,6,0
2023-06-30,P5-1526,37,23,0,9,0,0,0,0,5
2023-06-30,P5-1531,5,0,0,5,0,0,0,0,0
2023-06-30,P5-1534,20,18,0,1,0,0,0,0,1
2023-06-30,P5-1536,21,18,0,0,0,0,0,0,3
2023-06-30,P5-1539,12,9,0,3,0,0,0,0,0
2023-06-30,P5-1540,23,21,0,1,0,0,0,0,1
2023-06-30,P5-1542,12,9,0,1,0,0,0,0,2
2023-06-30,P5-1543,11,9,0,0,0,0,0,0,2
2023-06-30,P5-1544,18,12,0,2,0,0,0,0,4
2023-06-30,P5-1545,76,59,2,7,0,0,0,0,8
2023-06-30,P5-1546,8,6,0,1,0,0,0,0,1
2023-06-30,P5-1548,47,33,0,2,0,0,0,0,12
2023-06-30,P5-1549,11,10,0,1,0,0,0,0,0
2023-06-30,P5-1550,31,28,0,1,0,0,0,0,2
2023-06-30,P5-1551,41,33,1,2,0,0,0,0,5
2023-06-30,P5-1552,24,21,1,1,0,0,0,0,1
2023-06-30,P5-1556,15,10,0,5,0,0,0,0,0
2023-06-30,P5-1557,45,36,0,5,0,0,0,0,4
2023-06-30,P5-1559,14,10,0,0,0,0,0,0,4
2023-06-30,P5-1560,43,36,1,1,0,0,0,0,5
2023-06-30,P5-1602,6,6,0,0,0,0,0,0,0
2023-06-30,P5-1605,18,10,0,4,1,0,0,0,3
2023-06-30,P5-1606,48,31,2,1,0,0,0,0,14
2023-06-30,P5-1608,40,30,3,2,0,0,0,0,5
2023-06-30,P5-1609,9,9,0,0,0,0,0,0,0
2023-06-30,P5-1610,57,35,1,2,0,0,0,10,9
2023-06-30,P5-1612,42,34,1,3,0,0,0,0,4
2023-06-30,P5-1614,62,46,2,1,0,0,0,0,13
2023-06-30,P5-1615,14,12,0,2,0,0,0,0,0
2023-06-30,P5-1616,10,9,1,0,0,0,0,0,0
2023-06-30,P5-1617,3,3,0,0,0,0,0,0,0
2023-06-30,P5-1618,7,0,0,2,0,0,0,0,5
2023-06-30,P5-1621,9,8,0,0,0,0,0,0,1
2023-06-30,P5-1622,75,58,2,1,0,0,0,0,14
2023-06-30,P5-1623,7,6,1,0,0,0,0,0,0
2023-06-30,P5-1625,36,24,0,8,0,0,0,0,4
2023-06-30,P5-1627,19,13,1,1,0,0,0,0,4
2023-06-30,P5-1628,43,36,0,2,0,0,0,0,5
2023-06-30,P5-1629,43,30,1,3,0,0,0,0,9
2023-06-30,P5-1630,22,19,0,0,0,0,0,0,3
2023-06-30,P5-1631,55,47,0,3,0,0,0,0,5
2023-06-30,P5-1632,46,39,1,0,0,0,0,0,6
2023-06-30,P5-1633,40,34,0,2,0,0,0,0,4
2023-06-30,P5-1634,33,27,0,2,0,0,0,0,4
2023-06-30,P5-1636,35,30,0,1,0,0,0,0,4
2023-06-30,P5-1653,80,58,1,7,0,0,0,0,14
2023-06-30,P5-1656,12,7,0,2,2,0,0,0,1
2023-06-30,P5-1657,46,33,2,5,0,0,0,0,6
2023-06-30,P5-1658,2,1,0,0,0,0,0,0,1
2023-06-30,P5-1659,13,10,0,0,0,0,0,0,3
2023-06-30,P5-1701,9,6,0,0,0,0,0,0,3
2023-06-30,P5-1702,9,7,1,0,0,0,0,0,1
2023-06-30,P5-1704,17,13,0,1,0,0,0,0,3
2023-06-30,P5-1705,34,27,0,6,0,0,0,0,1
2023-06-30,P5-1706,14,13,0,0,0,0,0,0,1
2023-06-30,P5-1716,4,2,0,0,0,0,0,0,2
